Timestamp;Pressure (hPa);Temperature (°C);Humidity (%);Bme280 Altitude (m);Speed (m/s);Relative Vertical Acceleration (m/s^2);Absolute Acceleration X (m/s^2);Absolute Acceleration Y (m/s^2);Absolute Acceleration Z (m/s^2);Rate of Rotation X (°/s);Rate of Rotation Y (°/s);Rate of Rotation Z (°/s);Rotation X (°);Rotation Y (°);Motor Rotation (°);Luminance at 0° (lux);Luminance at 120° (lux);Luminance at 240° (lux);Calculated Light Angle (°);Solar Panel Voltage (V);Gps Lat (°);Gps Lon (°);Gps Altitude (m);Errors;Status
4084668;975,56;39;0,16;318,62;;;;;8,43716665;;;;;;;;;;;;0;0;None;;ground_level
4085683;975,61;39,04;0,16;318,19;;;;;8,339004382;;;;;;;;;;;;0;0;None;;ground_level
4086693;975,7;39,1;0,16;317,42;;;;;8,303091357;;;;;;;;;;;;0;0;None;;ground_level
4087703;975,57;39,01;0,16;318,54;;;;;8,319850769;;;;;;;;;;;;0;0;None;;ground_level
4088714;975,66;39,08;0,16;317,76;;;;;8,291120349;;;;;;;;;;;;0;0;None;;ground_level
4089724;975,69;39,11;0,16;317,51;;;;;8,161833459;;;;;;;;;;;;0;0;None;;ground_level
4090738;975,55;39,01;0,16;318,71;;;;;8,324639172;;;;;;;;;;;;0;0;None;;ground_level
4091750;975,54;39,02;0,16;318,79;;;;;8,334215979;;;;;;;;;;;;0;0;None;;ground_level
4092773;975,61;39,06;0,16;318,19;;;;;8,348581189;;;;;;;;;;;;0;0;None;;ground_level
4093782;975,64;39,07;0,16;317,93;;;;;8,355763794;;;;;;;;;;;;0;0;None;;ground_level
4094792;975,54;39;0,16;318,79;;;;;8,42280144;;;;;;;;;;;;0;0;None;;ground_level
4095806;975,6;39,05;0,16;318,28;;;;;8,398859424;;;;;;;;;;;;0;0;None;;ground_level
4096815;975,65;39,09;0,16;317,85;;;;;8,281543542;;;;;;;;;;;;0;0;None;;ground_level
4097825;975,54;39,01;0,16;318,79;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
4098836;975,6;39,06;0,16;318,28;;;;;8,346186987;;;;;;;;;;;;0;0;None;;ground_level
4099846;975,7;39,12;0,16;317,42;;;;;8,377311609;;;;;;;;;;;;0;0;None;;ground_level
4100859;975,58;39,02;0,16;318,45;;;;;8,324639172;;;;;;;;;;;;0;0;None;;ground_level
4101869;975,67;39,09;0,16;317,68;;;;;8,276755139;;;;;;;;;;;;0;0;None;;ground_level
4102879;975,7;39,12;0,16;317,42;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
4103889;975,57;39,03;0,16;318,54;;;;;8,319850769;;;;;;;;;;;;0;0;None;;ground_level
4104899;975,49;38,98;0,16;319,22;;;;;8,350975391;;;;;;;;;;;;0;0;None;;ground_level
4105914;975,57;39,04;0,16;318,54;;;;;8,434772449;;;;;;;;;;;;0;0;None;;ground_level
4106924;975,66;39,11;0,16;317,76;;;;;8,415618835;;;;;;;;;;;;0;0;None;;ground_level
4107934;975,53;39,02;0,16;318,88;;;;;8,283937744;;;;;;;;;;;;0;0;None;;ground_level
4108944;975,61;39,08;0,16;318,19;;;;;8,413224634;;;;;;;;;;;;0;0;None;;ground_level
4109954;975,69;39,13;0,16;317,51;;;;;8,391676819;;;;;;;;;;;;0;0;None;;ground_level
4110968;975,57;39,04;0,16;318,54;;;;;8,329427576;;;;;;;;;;;;0;0;None;;ground_level
4111979;975,66;39,11;0,16;317,76;;;;;8,324639172;;;;;;;;;;;;0;0;None;;ground_level
4112988;975,7;39,13;0,16;317,42;;;;;8,286331946;;;;;;;;;;;;0;0;None;;ground_level
4113998;975,57;39,04;0,16;318,54;;;;;8,370129004;;;;;;;;;;;;0;0;None;;ground_level
4115008;975,63;39,08;0,16;318,02;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
4116022;975,67;39,12;0,16;317,68;;;;;8,312668164;;;;;;;;;;;;0;0;None;;ground_level
4117033;975,56;39,04;0,16;318,62;;;;;8,319850769;;;;;;;;;;;;0;0;None;;ground_level
4118043;975,49;39;0,16;319,22;;;;;8,286331946;;;;;;;;;;;;0;0;None;;ground_level
4119053;975,56;39,05;0,16;318,62;;;;;8,372523206;;;;;;;;;;;;0;0;None;;ground_level
4120062;975,67;39,11;0,16;317,68;;;;;8,298302954;;;;;;;;;;;;0;0;None;;ground_level
4121076;975,55;39,04;0,16;318,71;;;;;8,398859424;;;;;;;;;;;;0;0;None;;ground_level
4122085;975,61;39,09;0,16;318,19;;;;;8,236053711;;;;;;;;;;;;0;0;None;;ground_level
4123095;975,68;39,15;0,16;317,59;;;;;8,372523206;;;;;;;;;;;;0;0;None;;ground_level
4124105;975,51;39,03;0,16;319,05;;;;;8,226476904;;;;;;;;;;;;0;0;None;;ground_level
4125115;975,63;39,11;0,16;318,02;;;;;8,355763794;;;;;;;;;;;;0;0;None;;ground_level
4126128;975,67;39,14;0,16;317,68;;;;;8,401253625;;;;;;;;;;;;0;0;None;;ground_level
4127138;975,54;39,05;0,16;318,79;;;;;8,259995728;;;;;;;;;;;;0;0;None;;ground_level
4128148;975,52;39,05;0,16;318,96;;;;;8,334215979;;;;;;;;;;;;0;0;None;;ground_level
4129158;975,58;39,09;0,16;318,45;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
4130169;975,55;39,07;0,16;318,71;;;;;8,379705811;;;;;;;;;;;;0;0;None;;ground_level
4131183;975,47;39,02;0,16;319,39;;;;;8,307879761;;;;;;;;;;;;0;0;None;;ground_level
4132193;975,54;39,07;0,16;318,79;;;;;8,350975391;;;;;;;;;;;;0;0;None;;ground_level
4133203;975,62;39,14;0,16;318,11;;;;;8,403647827;;;;;;;;;;;;0;0;None;;ground_level
4134213;975,51;39,06;0,16;319,05;;;;;8,418013037;;;;;;;;;;;;0;0;None;;ground_level
4135223;975,57;39,1;0,16;318,54;;;;;8,312668164;;;;;;;;;;;;0;0;None;;ground_level
4136237;975,66;39,16;0,16;317,76;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
4137247;975,55;39,07;0,16;318,71;;;;;8,372523206;;;;;;;;;;;;0;0;None;;ground_level
4138258;975,65;39,15;0,16;317,85;;;;;8,382100012;;;;;;;;;;;;0;0;None;;ground_level
4139268;975,68;39,17;0,16;317,59;;;;;8,331821777;;;;;;;;;;;;0;0;None;;ground_level
4140279;975,54;39,08;0,16;318,79;;;;;8,379705811;;;;;;;;;;;;0;0;None;;ground_level
4141292;975,44;39,03;0,16;319,65;;;;;8,350975391;;;;;;;;;;;;0;0;None;;ground_level
4142302;975,53;39,08;0,16;318,88;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
4143312;975,62;39,14;0,16;318,11;;;;;8,303091357;;;;;;;;;;;;0;0;None;;ground_level
4144322;975,5;39,07;0,16;319,14;;;;;8,252813123;;;;;;;;;;;;0;0;None;;ground_level
4145332;975,57;39,12;0,16;318,54;;;;;8,295908752;;;;;;;;;;;;0;0;None;;ground_level
4146344;975,65;39,17;0,16;317,85;;;;;8,329427576;;;;;;;;;;;;0;0;None;;ground_level
4147354;975,52;39,08;0,16;318,96;;;;;8,398859424;;;;;;;;;;;;0;0;None;;ground_level
4148364;975,63;39,15;0,16;318,02;;;;;8,418013037;;;;;;;;;;;;0;0;None;;ground_level
4149374;975,66;39,18;0,16;317,76;;;;;8,298302954;;;;;;;;;;;;0;0;None;;ground_level
4150384;975,54;39,09;0,16;318,79;;;;;8,403647827;;;;;;;;;;;;0;0;None;;ground_level
4151398;975,62;39,15;0,16;318,11;;;;;8,274360938;;;;;;;;;;;;0;0;None;;ground_level
4152407;975,65;39,17;0,16;317,85;;;;;8,195352283;;;;;;;;;;;;0;0;None;;ground_level
4153417;975,52;39,08;0,16;318,96;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
4154427;975,44;39,04;0,16;319,65;;;;;8,350975391;;;;;;;;;;;;0;0;None;;ground_level
4155438;975,53;39,1;0,16;318,88;;;;;8,353369592;;;;;;;;;;;;0;0;None;;ground_level
4156451;975,63;39,16;0,16;318,02;;;;;8,398859424;;;;;;;;;;;;0;0;None;;ground_level
4157461;975,51;39,08;0,16;319,05;;;;;8,339004382;;;;;;;;;;;;0;0;None;;ground_level
4158473;975,57;39,13;0,16;318,54;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
4159483;975,66;39,19;0,16;317,76;;;;;8,343792786;;;;;;;;;;;;0;0;None;;ground_level
4160493;975,54;39,1;0,16;318,79;;;;;8,386888416;;;;;;;;;;;;0;0;None;;ground_level
4161507;975,64;39,17;0,16;317,93;;;;;8,355763794;;;;;;;;;;;;0;0;None;;ground_level
4162517;975,66;39,19;0,16;317,76;;;;;8,372523206;;;;;;;;;;;;0;0;None;;ground_level
4163528;975,53;39,1;0,16;318,88;;;;;8,317456567;;;;;;;;;;;;0;0;None;;ground_level
4164539;975,52;39,1;0,16;318,96;;;;;8,367734802;;;;;;;;;;;;0;0;None;;ground_level
4165549;975,57;39,15;0,16;318,54;;;;;8,53772312;;;;;;;;;;;;0;0;None;;ground_level
4166564;975,55;39,12;0,16;318,71;;;;;8,449137659;;;;;;;;;;;;0;0;None;;ground_level
4167575;975,47;39,07;0,16;319,39;;;;;8,339004382;;;;;;;;;;;;0;0;None;;ground_level
4168585;975,53;39,12;0,16;318,88;;;;;8,307879761;;;;;;;;;;;;0;0;None;;ground_level
4169595;975,61;39,18;0,16;318,19;;;;;8,295908752;;;;;;;;;;;;0;0;None;;ground_level
4170605;975,49;39,1;0,16;319,22;;;;;8,322244971;;;;;;;;;;;;0;0;None;;ground_level
4171620;975,55;39,15;0,16;318,71;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
4172631;975,63;39,2;0,16;318,02;;;;;8,331821777;;;;;;;;;;;;0;0;None;;ground_level
4173642;975,5;39,12;0,16;319,14;;;;;8,401253625;;;;;;;;;;;;0;0;None;;ground_level
4174653;975,59;39,18;0,16;318,36;;;;;8,358157996;;;;;;;;;;;;0;0;None;;ground_level
4175663;975,62;39,21;0,16;318,11;;;;;8,365340601;;;;;;;;;;;;0;0;None;;ground_level
4176677;975,5;39,12;0,16;319,14;;;;;8,468291272;;;;;;;;;;;;0;0;None;;ground_level
4177688;975,44;39,07;0,16;319,65;;;;;8,346186987;;;;;;;;;;;;0;0;None;;ground_level
4178698;975,52;39,13;0,16;318,96;;;;;8,295908752;;;;;;;;;;;;0;0;None;;ground_level
4179708;975,62;39,19;0,16;318,11;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
4180718;975,51;39,11;0,16;319,05;;;;;8,13310304;;;;;;;;;;;;0;0;None;;ground_level
4181732;975,58;39,16;0,16;318,45;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
4182742;975,65;39,22;0,16;317,85;;;;;8,202534888;;;;;;;;;;;;0;0;None;;ground_level
4183753;975,51;39,13;0,16;319,05;;;;;8,43716665;;;;;;;;;;;;0;0;None;;ground_level
4184764;975,61;39,2;0,16;318,19;;;;;8,259995728;;;;;;;;;;;;0;0;None;;ground_level
4185774;975,64;39,22;0,16;317,93;;;;;8,49462749;;;;;;;;;;;;0;0;None;;ground_level
4186788;975,48;39,12;0,16;319,31;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
4187798;975,53;39,16;0,16;318,88;;;;;8,377311609;;;;;;;;;;;;0;0;None;;ground_level
4188809;975,58;39,2;0,16;318,45;;;;;8,389282617;;;;;;;;;;;;0;0;None;;ground_level
4189819;975,48;39,12;0,16;319,31;;;;;8,281543542;;;;;;;;;;;;0;0;None;;ground_level
4190829;975,43;39,08;0,16;319,74;;;;;8,365340601;;;;;;;;;;;;0;0;None;;ground_level
4191842;975,5;39,13;0,16;319,14;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
4192852;975,6;39,2;0,16;318,28;;;;;8,343792786;;;;;;;;;;;;0;0;None;;ground_level
4193863;975,5;39,12;0,16;319,14;;;;;8,315062366;;;;;;;;;;;;0;0;None;;ground_level
4194873;975,57;39,17;0,16;318,54;;;;;8,204929089;;;;;;;;;;;;0;0;None;;ground_level
4195883;975,66;39,23;0,16;317,76;;;;;8,549694128;;;;;;;;;;;;0;0;None;;ground_level
4196897;975,54;39,14;0,16;318,79;;;;;8,386888416;;;;;;;;;;;;0;0;None;;ground_level
4197908;975,63;39,21;0,16;318,02;;;;;8,329427576;;;;;;;;;;;;0;0;None;;ground_level
4198918;975,66;39,23;0,16;317,76;;;;;8,288726147;;;;;;;;;;;;0;0;None;;ground_level
4199929;975,53;39,14;0,16;318,88;;;;;8,300697156;;;;;;;;;;;;0;0;None;;ground_level
4200939;975,5;39,12;0,16;319,14;;;;;8,322244971;;;;;;;;;;;;0;0;None;;ground_level
4201953;975,56;39,17;0,16;318,62;;;;;8,420407239;;;;;;;;;;;;0;0;None;;ground_level
4202964;975,58;39,17;0,16;318,45;;;;;8,360552197;;;;;;;;;;;;0;0;None;;ground_level
4203975;975,49;39,12;0,16;319,22;;;;;8,317456567;;;;;;;;;;;;0;0;None;;ground_level
4204985;975,56;39,17;0,16;318,62;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
4205995;975,65;39,23;0,16;317,85;;;;;8,382100012;;;;;;;;;;;;0;0;None;;ground_level
4207008;975,53;39,15;0,16;318,88;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
4208019;975,59;39,2;0,16;318,36;;;;;8,264784131;;;;;;;;;;;;0;0;None;;ground_level
4209029;975,65;39,24;0,16;317,85;;;;;8,331821777;;;;;;;;;;;;0;0;None;;ground_level
4210038;975,53;39,15;0,16;318,88;;;;;8,386888416;;;;;;;;;;;;0;0;None;;ground_level
4211049;975,63;39,23;0,16;318,02;;;;;8,343792786;;;;;;;;;;;;0;0;None;;ground_level
4212063;975,66;39,26;0,16;317,76;;;;;8,264784131;;;;;;;;;;;;0;0;None;;ground_level
4213074;975,52;39,16;0,16;318,96;;;;;8,303091357;;;;;;;;;;;;0;0;None;;ground_level
4214084;975,42;39,11;0,16;319,82;;;;;8,279149341;;;;;;;;;;;;0;0;None;;ground_level
4215093;975,49;39,17;0,16;319,22;;;;;8,300697156;;;;;;;;;;;;0;0;None;;ground_level
4216103;975,58;39,23;0,16;318,45;;;;;8,346186987;;;;;;;;;;;;0;0;None;;ground_level
4217117;975,45;39,15;0,16;319,57;;;;;8,279149341;;;;;;;;;;;;0;0;None;;ground_level
4218127;975,52;39,2;0,16;318,96;;;;;8,379705811;;;;;;;;;;;;0;0;None;;ground_level
4219138;975,6;39,26;0,16;318,28;;;;;8,425195642;;;;;;;;;;;;0;0;None;;ground_level
4220147;975,47;39,16;0,16;319,39;;;;;8,367734802;;;;;;;;;;;;0;0;None;;ground_level
4221157;975,58;39,24;0,16;318,45;;;;;8,286331946;;;;;;;;;;;;0;0;None;;ground_level
4222170;975,62;39,26;0,16;318,11;;;;;8,418013037;;;;;;;;;;;;0;0;None;;ground_level
4223179;975,5;39,17;0,16;319,14;;;;;8,298302954;;;;;;;;;;;;0;0;None;;ground_level
4224189;975,57;39,22;0,16;318,54;;;;;8,274360938;;;;;;;;;;;;0;0;None;;ground_level
4225199;975,62;39,25;0,16;318,11;;;;;8,159439258;;;;;;;;;;;;0;0;None;;ground_level
4226209;975,5;39,16;0,16;319,14;;;;;8,291120349;;;;;;;;;;;;0;0;None;;ground_level
4227223;975,45;39,12;0,16;319,57;;;;;8,362946399;;;;;;;;;;;;0;0;None;;ground_level
4228233;975,53;39,18;0,16;318,88;;;;;8,360552197;;;;;;;;;;;;0;0;None;;ground_level
4229243;975,64;39,24;0,16;317,93;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
4230254;975,52;39,16;0,16;318,96;;;;;8,372523206;;;;;;;;;;;;0;0;None;;ground_level
4231263;975,58;39,21;0,16;318,45;;;;;8,192958081;;;;;;;;;;;;0;0;None;;ground_level
4232278;975,64;39,26;0,16;317,93;;;;;8,324639172;;;;;;;;;;;;0;0;None;;ground_level
4233288;975,52;39,18;0,16;318,96;;;;;8,178592871;;;;;;;;;;;;0;0;None;;ground_level
4234299;975,63;39,26;0,16;318,02;;;;;8,348581189;;;;;;;;;;;;0;0;None;;ground_level
4235309;975,66;39,28;0,16;317,76;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
4236320;975,51;39,19;0,16;319,05;;;;;8,295908752;;;;;;;;;;;;0;0;None;;ground_level
4237333;975,47;39,16;0,16;319,39;;;;;8,339004382;;;;;;;;;;;;0;0;None;;ground_level
4238343;975,54;39,21;0,16;318,79;;;;;8,262389929;;;;;;;;;;;;0;0;None;;ground_level
4239352;975,52;39,19;0,16;318,96;;;;;8,307879761;;;;;;;;;;;;0;0;None;;ground_level
4240363;975,45;39,15;0,16;319,57;;;;;8,293514551;;;;;;;;;;;;0;0;None;;ground_level
4241373;975,53;39,2;0,16;318,88;;;;;8,379705811;;;;;;;;;;;;0;0;None;;ground_level
4242387;975,61;39,26;0,16;318,19;;;;;8,283937744;;;;;;;;;;;;0;0;None;;ground_level
4243397;975,5;39,18;0,16;319,14;;;;;8,372523206;;;;;;;;;;;;0;0;None;;ground_level
4244407;975,56;39,23;0,16;318,62;;;;;8,295908752;;;;;;;;;;;;0;0;None;;ground_level
4245418;975,65;39,28;0,16;317,85;;;;;8,264784131;;;;;;;;;;;;0;0;None;;ground_level
4246428;975,53;39,19;0,16;318,88;;;;;8,303091357;;;;;;;;;;;;0;0;None;;ground_level
4247442;975,63;39,26;0,16;318,02;;;;;8,365340601;;;;;;;;;;;;0;0;None;;ground_level
4248452;975,67;39,29;0,16;317,68;;;;;8,276755139;;;;;;;;;;;;0;0;None;;ground_level
4249462;975,54;39,2;0,16;318,79;;;;;8,355763794;;;;;;;;;;;;0;0;None;;ground_level
4250472;975,46;39,15;0,16;319,48;;;;;8,355763794;;;;;;;;;;;;0;0;None;;ground_level
4251483;975,54;39,21;0,16;318,79;;;;;8,269572534;;;;;;;;;;;;0;0;None;;ground_level
4252497;975,63;39,27;0,16;318,02;;;;;8,420407239;;;;;;;;;;;;0;0;None;;ground_level
4253507;975,5;39,18;0,16;319,14;;;;;8,367734802;;;;;;;;;;;;0;0;None;;ground_level
4254517;975,57;39,23;0,16;318,54;;;;;8,346186987;;;;;;;;;;;;0;0;None;;ground_level
4255527;975,65;39,29;0,16;317,85;;;;;8,303091357;;;;;;;;;;;;0;0;None;;ground_level
4256537;975,51;39,21;0,16;319,05;;;;;8,353369592;;;;;;;;;;;;0;0;None;;ground_level
4257553;975,61;39,28;0,16;318,19;;;;;8,355763794;;;;;;;;;;;;0;0;None;;ground_level
4258563;975,64;39,3;0,16;317,93;;;;;8,293514551;;;;;;;;;;;;0;0;None;;ground_level
4259573;975,48;39,2;0,16;319,31;;;;;8,362946399;;;;;;;;;;;;0;0;None;;ground_level
4260584;975,54;39,25;0,16;318,79;;;;;8,322244971;;;;;;;;;;;;0;0;None;;ground_level
4261594;975,58;39,28;0,16;318,45;;;;;8,386888416;;;;;;;;;;;;0;0;None;;ground_level
4262608;975,45;39,2;0,16;319,57;;;;;8,324639172;;;;;;;;;;;;0;0;None;;ground_level
4263619;975,39;39,16;0,16;320,08;;;;;8,257601526;;;;;;;;;;;;0;0;None;;ground_level
4264629;975,47;39,22;0,16;319,39;;;;;8,185775476;;;;;;;;;;;;0;0;None;;ground_level
4265640;975,55;39,28;0,16;318,71;;;;;8,367734802;;;;;;;;;;;;0;0;None;;ground_level
4266649;975,44;39,2;0,16;319,65;;;;;8,288726147;;;;;;;;;;;;0;0;None;;ground_level
4267664;975,51;39,25;0,16;319,05;;;;;8,396465222;;;;;;;;;;;;0;0;None;;ground_level
4268675;975,6;39,3;0,16;318,28;;;;;8,276755139;;;;;;;;;;;;0;0;None;;ground_level
4269686;975,49;39,22;0,16;319,22;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
4270696;975,59;39,29;0,16;318,36;;;;;8,173804468;;;;;;;;;;;;0;0;None;;ground_level
4271707;975,63;39,32;0,16;318,02;;;;;8,207323291;;;;;;;;;;;;0;0;None;;ground_level
4272721;975,51;39,23;0,16;319,05;;;;;8,319850769;;;;;;;;;;;;0;0;None;;ground_level
4273731;975,45;39,19;0,16;319,57;;;;;8,293514551;;;;;;;;;;;;0;0;None;;ground_level
4274743;975,51;39,24;0,16;319,05;;;;;8,243236316;;;;;;;;;;;;0;0;None;;ground_level
4275753;975,51;39,23;0,16;319,05;;;;;8,413224634;;;;;;;;;;;;0;0;None;;ground_level
4276763;975,44;39,18;0,16;319,65;;;;;8,420407239;;;;;;;;;;;;0;0;None;;ground_level
4277777;975,52;39,24;0,16;318,96;;;;;8,386888416;;;;;;;;;;;;0;0;None;;ground_level
4278788;975,63;39,31;0,16;318,02;;;;;8,312668164;;;;;;;;;;;;0;0;None;;ground_level
4279798;975,51;39,22;0,16;319,05;;;;;8,274360938;;;;;;;;;;;;0;0;None;;ground_level
4280808;975,57;39,27;0,16;318,54;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
4281817;975,64;39,31;0,16;317,93;;;;;8,365340601;;;;;;;;;;;;0;0;None;;ground_level
4282831;975,5;39,23;0,16;319,14;;;;;8,185775476;;;;;;;;;;;;0;0;None;;ground_level
4283841;975,62;39,3;0,16;318,11;;;;;8,300697156;;;;;;;;;;;;0;0;None;;ground_level
4284851;975,65;39,33;0,16;317,85;;;;;8,406042029;;;;;;;;;;;;0;0;None;;ground_level
4285861;975,51;39,24;0,16;319,05;;;;;8,374917407;;;;;;;;;;;;0;0;None;;ground_level
4286870;975,42;39,19;0,16;319,82;;;;;8,532934717;;;;;;;;;;;;0;0;None;;ground_level
4287884;975,5;39,25;0,16;319,14;;;;;8,288726147;;;;;;;;;;;;0;0;None;;ground_level
4288894;975,6;39,31;0,16;318,28;;;;;8,271966736;;;;;;;;;;;;0;0;None;;ground_level
4289904;975,48;39,23;0,16;319,31;;;;;8,398859424;;;;;;;;;;;;0;0;None;;ground_level
4290915;975,55;39,28;0,16;318,71;;;;;8,238447913;;;;;;;;;;;;0;0;None;;ground_level
4291926;975,63;39,33;0,16;318,02;;;;;8,374917407;;;;;;;;;;;;0;0;None;;ground_level
4292939;975,5;39,24;0,16;319,14;;;;;8,42280144;;;;;;;;;;;;0;0;None;;ground_level
4293949;975,61;39,32;0,16;318,19;;;;;8,295908752;;;;;;;;;;;;0;0;None;;ground_level
4294958;975,64;39,34;0,16;317,93;;;;;8,305485559;;;;;;;;;;;;0;0;None;;ground_level
4295968;975,52;39,25;0,16;318,96;;;;;8,336610181;;;;;;;;;;;;0;0;None;;ground_level
4296978;975,57;39,29;0,16;318,54;;;;;8,303091357;;;;;;;;;;;;0;0;None;;ground_level
4297992;975,61;39,32;0,16;318,19;;;;;8,286331946;;;;;;;;;;;;0;0;None;;ground_level
4299001;975,49;39,23;0,16;319,22;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
4300011;975,43;39,2;0,16;319,74;;;;;8,343792786;;;;;;;;;;;;0;0;None;;ground_level
4301020;975,52;39,26;0,16;318,96;;;;;8,367734802;;;;;;;;;;;;0;0;None;;ground_level
4302030;975,63;39,33;0,16;318,02;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
4303044;975,51;39,25;0,16;319,05;;;;;8,267178333;;;;;;;;;;;;0;0;None;;ground_level
4304054;975,56;39,28;0,16;318,62;;;;;8,286331946;;;;;;;;;;;;0;0;None;;ground_level
4305065;975,64;39,34;0,16;317,93;;;;;8,336610181;;;;;;;;;;;;0;0;None;;ground_level
4306075;975,52;39,25;0,16;318,96;;;;;8,370129004;;;;;;;;;;;;0;0;None;;ground_level
4307086;975,62;39,33;0,16;318,11;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
4308099;975,66;39,36;0,16;317,76;;;;;8,346186987;;;;;;;;;;;;0;0;None;;ground_level
4309109;975,53;39,27;0,16;318,88;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
4310118;975,49;39,24;0,16;319,22;;;;;8,382100012;;;;;;;;;;;;0;0;None;;ground_level
4311128;975,56;39,29;0,16;318,62;;;;;8,197746484;;;;;;;;;;;;0;0;None;;ground_level
4312138;975,53;39,27;0,16;318,88;;;;;8,544905725;;;;;;;;;;;;0;0;None;;ground_level
4313151;975,45;39,22;0,16;319,57;;;;;8,274360938;;;;;;;;;;;;0;0;None;;ground_level
4314162;975,52;39,28;0,16;318,96;;;;;8,236053711;;;;;;;;;;;;0;0;None;;ground_level
4315173;975,61;39,34;0,16;318,19;;;;;8,425195642;;;;;;;;;;;;0;0;None;;ground_level
4316183;975,49;39,27;0,16;319,22;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
4317193;975,55;39,31;0,16;318,71;;;;;8,121132031;;;;;;;;;;;;0;0;None;;ground_level
4318207;975,63;39,36;0,16;318,02;;;;;8,355763794;;;;;;;;;;;;0;0;None;;ground_level
4319216;975,49;39,27;0,16;319,22;;;;;8,257601526;;;;;;;;;;;;0;0;None;;ground_level
4320226;975,59;39,34;0,16;318,36;;;;;8,317456567;;;;;;;;;;;;0;0;None;;ground_level
4321238;975,61;39,36;0,16;318,19;;;;;8,233659509;;;;;;;;;;;;0;0;None;;ground_level
4322248;975,49;39,28;0,16;319,22;;;;;8,219294299;;;;;;;;;;;;0;0;None;;ground_level
4323262;975,39;39,24;0,16;320,08;;;;;8,255207324;;;;;;;;;;;;0;0;None;;ground_level
4324272;975,47;39,29;0,16;319,39;;;;;8,312668164;;;;;;;;;;;;0;0;None;;ground_level
4325282;975,57;39,35;0,16;318,54;;;;;8,398859424;;;;;;;;;;;;0;0;None;;ground_level
4326292;975,46;39,27;0,16;319,48;;;;;8,183381274;;;;;;;;;;;;0;0;None;;ground_level
4327301;975,53;39,32;0,16;318,88;;;;;8,339004382;;;;;;;;;;;;0;0;None;;ground_level
4328315;975,63;39,37;0,16;318,02;;;;;8,372523206;;;;;;;;;;;;0;0;None;;ground_level
4329325;975,51;39,29;0,16;319,05;;;;;8,315062366;;;;;;;;;;;;0;0;None;;ground_level
4330335;975,62;39,36;0,16;318,11;;;;;8,547299927;;;;;;;;;;;;0;0;None;;ground_level
4331344;975,66;39,39;0,16;317,76;;;;;8,140285645;;;;;;;;;;;;0;0;None;;ground_level
4332355;975,52;39,29;0,16;318,96;;;;;8,346186987;;;;;;;;;;;;0;0;None;;ground_level
4333369;975,58;39,33;0,16;318,45;;;;;8,42280144;;;;;;;;;;;;0;0;None;;ground_level
4334378;975,62;39,36;0,16;318,11;;;;;8,331821777;;;;;;;;;;;;0;0;None;;ground_level
4335388;975,51;39,28;0,16;319,05;;;;;8,281543542;;;;;;;;;;;;0;0;None;;ground_level
4336399;975,45;39,24;0,16;319,57;;;;;8,429984045;;;;;;;;;;;;0;0;None;;ground_level
4337410;975,52;39,3;0,16;318,96;;;;;8,291120349;;;;;;;;;;;;0;0;None;;ground_level
4338423;975,61;39,37;0,16;318,19;;;;;8,355763794;;;;;;;;;;;;0;0;None;;ground_level
4339433;975,5;39,29;0,16;319,14;;;;;8,291120349;;;;;;;;;;;;0;0;None;;ground_level
4340443;975,56;39,33;0,16;318,62;;;;;8,358157996;;;;;;;;;;;;0;0;None;;ground_level
4341454;975,65;39,39;0,15;317,85;;;;;8,300697156;;;;;;;;;;;;0;0;None;;ground_level
4342464;975,52;39,3;0,16;318,96;;;;;8,300697156;;;;;;;;;;;;0;0;None;;ground_level
4343478;975,62;39,37;0,16;318,11;;;;;8,264784131;;;;;;;;;;;;0;0;None;;ground_level
4344488;975,65;39,39;0,15;317,85;;;;;8,331821777;;;;;;;;;;;;0;0;None;;ground_level
